"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2014,"Pindaré-Mirim","MA","Sociedade de economia mista com administracao publica",12513,NA,23054,1580.03,571.41,868.69,NA,NA,NA,1398817.29,1398817.29,NA,1246672.17,336075.17,0,NA,8240,0,NA,0,0,NA,0
2016,"Riachão","MA","Sociedade de economia mista com administracao publica",9984,NA,9984,994.84,550.92,510.95,NA,NA,NA,1581921.43,1581921.43,NA,1448069.55,239577.79,0,NA,0,0,NA,0,0,NA,0
2015,"Santa Rita","MA","Sociedade de economia mista com administracao publica",14687,NA,16580,1839.73,0,940.44,NA,NA,NA,21252.35,21252.35,NA,21252.35,286943.24,0,NA,0,0,NA,0,0,NA,0
2015,"São Domingos do Maranhão","MA","Sociedade de economia mista com administracao publica",18668,NA,17365,2641.44,787.97,1566.1,NA,NA,NA,1838461.91,1838461.91,NA,1521341.85,569801.85,0,NA,0,0,NA,0,0,NA,0
2014,"São Domingos do Maranhão","MA","Sociedade de economia mista com administracao publica",16999,NA,17369,1742.5,771.88,1693.23,NA,NA,NA,1733800.51,1733800.51,NA,1289541.23,521100.83,0,NA,0,0,NA,0,0,NA,0
2014,"São João Batista","MA","Sociedade de economia mista com administracao publica",1661,NA,5418,418.37,0,271.88,NA,NA,NA,754,754,NA,2595.49,101125.92,0,NA,0,0,NA,0,0,NA,0
2012,"Acauã","PI","Sociedade de economia mista com administracao publica",882,NA,913,110.45,55.46,24.57,NA,NA,NA,134460.7,134460.7,NA,136021.4,12514.73,112151.05,NA,112151.05,0,NA,0,0,NA,0
2013,"Aroazes","PI","Sociedade de economia mista com administracao publica",3307,NA,3433,305.35,170.26,117.82,NA,NA,NA,400879.67,400879.67,NA,408821.07,58091.94,0,NA,0,0,NA,0,0,NA,0
2013,"Bom Jesus","PI","Sociedade de economia mista com administracao publica",17915,NA,18555,1813.32,1061.33,1495.66,NA,NA,NA,3003597.69,3003597.69,NA,3063868,514862.96,0,NA,141395.76,0,NA,0,0,NA,0
2013,"Domingos Mourão","PI","Sociedade de economia mista com administracao publica",933,NA,964,176.57,63.41,42.4,NA,NA,NA,176701.6,176701.6,NA,207586.91,18592.44,0,NA,0,0,NA,0,0,NA,0
2016,"Francisco Santos","PI","Sociedade de economia mista com administracao publica",4418,NA,4218,289.02,186.27,220.99,NA,NA,NA,547671.28,547671.28,NA,581691.85,104303.66,0,NA,0,0,NA,0,0,NA,0
2015,"Milton Brandão","PI","Administracao publica direta",4758,NA,1638,140,0,300,NA,NA,NA,0,0,NA,0,73400,NA,NA,NA,0,NA,0,0,NA,0
2013,"Monsenhor Gil","PI","Sociedade de economia mista com administracao publica",5255,NA,5349,357.7,309.98,172.94,NA,NA,NA,755239.29,755239.29,NA,881865.27,75588.83,0,NA,0,0,NA,0,0,NA,0
2012,"Monte Alegre do Piauí","PI","Sociedade de economia mista com administracao publica",2909,NA,2986,323.92,145.31,150.38,NA,NA,NA,389765.57,389765.57,NA,405742.64,78227.11,0,NA,0,0,NA,0,0,NA,0
2016,"Regeneração","PI","Sociedade de economia mista com administracao publica",12475,NA,13916,870.66,547.8,775.26,NA,NA,NA,1571598.25,1571598.25,NA,1572398.03,298173.33,0,NA,0,0,NA,0,0,NA,0
2013,"Santa Rosa do Piauí","PI","Sociedade de economia mista com administracao publica",3590,NA,3678,235.78,200.34,120.33,NA,NA,NA,503771.14,503771.14,NA,559052.14,55725.11,0,NA,0,0,NA,0,0,NA,0
2013,"São José do Piauí","PI","Sociedade de economia mista com administracao publica",1900,NA,1938,213.43,115.07,33.79,NA,NA,NA,284164.64,284164.64,NA,321305.96,75942.55,0,NA,0,0,NA,0,0,NA,0
2022,"Maetinga","BA","Sociedade de economia mista com administracao publica",4404,NA,NA,236.51,198.15,328,NA,NA,NA,1103940.63,1103940.63,NA,1095877.45,247569.6,2208676.56,NA,2266144.96,0,NA,0,0,NA,0
2022,"Nordestina","BA","Sociedade de economia mista com administracao publica",9295,NA,NA,735.81,321.1,1257.31,NA,NA,NA,1790289.12,1790289.12,NA,1881197.99,889819.67,124800.54,NA,138326.55,0,NA,0,0,NA,0
2022,"Novo Horizonte","BA","Organizacao social",2486,NA,NA,185.88,74.3,NA,NA,NA,NA,139540.91,139540.91,NA,146877.7,39154.65,5219.45,NA,5219.45,0,NA,0,NA,NA,NA
2022,"Piritiba","BA","Sociedade de economia mista com administracao publica",13814,NA,NA,134.51,642.55,556.59,NA,NA,NA,3577484.62,3577484.62,NA,3199442.32,967238.36,428830.96,NA,463501.18,0,NA,0,0,NA,0
2022,"Presidente Tancredo Neves","BA","Sociedade de economia mista com administracao publica",16672,NA,NA,778.65,616.6,44.02,NA,NA,NA,3563062,3563062,NA,3577521.32,31399.49,345361.31,NA,378029.49,0,NA,0,0,NA,0
2022,"Santa Cruz da Vitória","BA","Sociedade de economia mista com administracao publica",3553,NA,NA,0,198.34,251.39,NA,NA,NA,1048133.61,1048133.61,NA,1042821.5,121907.08,52278.53,NA,63467.05,0,NA,0,0,NA,0
2022,"Ubaitaba","BA","Sociedade de economia mista com administracao publica",15401,NA,NA,897.5,703.62,322.51,NA,NA,NA,4069694.32,4069694.32,NA,4037232.43,128779.84,277704.13,NA,320715.53,0,NA,0,0,NA,0
2022,"Ubatã","BA","Sociedade de economia mista com administracao publica",11389,NA,NA,711.4,634.27,453.41,NA,NA,NA,3724547.39,3724547.39,NA,3602028.75,193353.26,218173.28,NA,259615.72,0,NA,0,0,NA,0
2022,"São Vicente Ferrer","MA","Sociedade de economia mista com administracao publica",3223,NA,NA,511.71,127.93,211.25,NA,NA,NA,435537.84,435537.84,NA,264972.51,161724.77,12325.85,NA,14913.47,0,NA,0,0,NA,0
2022,"Alagoinha do Piauí","PI","Sociedade de economia mista com administracao publica",2740,NA,NA,221.9,145.1,197.51,NA,NA,NA,609052.14,609052.14,NA,640591.94,191121.01,0,NA,9856.42,0,NA,0,0,NA,0
2021,"Banzaê","BA","Sociedade de economia mista com administracao publica",4534,NA,4534,283.43,205.23,211.16,NA,NA,NA,1055664.14,1055664.14,NA,1105662.81,102464.83,21837.63,NA,36028.73,0,NA,0,0,NA,0
2018,"Itacaré","BA","Administracao publica direta",8480,NA,15646,360,0,79,NA,NA,NA,0,0,NA,0,52350,NA,NA,NA,0,NA,0,0,NA,0
2021,"Macarani","BA","Autarquia",17203,NA,15205,1157,901,NA,NA,NA,NA,1978482.83,1978482.83,NA,1980129.74,358569.17,125956.02,NA,125956.02,0,NA,0,0,NA,0
2021,"Mascote","BA","Sociedade de economia mista com administracao publica",10774,NA,10865,382.64,389.78,340.62,NA,NA,NA,1876398.65,1876398.65,NA,1975620.34,147612.36,102255.04,NA,117129.1,0,NA,0,0,NA,0
2021,"Medeiros Neto","BA","Sociedade de economia mista com administracao publica",17968,NA,17999,975.58,851.53,734.44,NA,NA,NA,4637019.92,4637019.92,NA,4485521.93,343202.12,373461.67,NA,399665.74,0,NA,0,0,NA,0
2021,"Piripá","BA","Sociedade de economia mista com administracao publica",4959,NA,4969,183.52,244.37,114.4,NA,NA,NA,1177261.98,1177261.98,NA,1115062.57,175263.44,185474.38,NA,198678.24,0,NA,0,0,NA,0
2021,"Rafael Jambeiro","BA","Sociedade de economia mista com administracao publica",10413,NA,6781,684.12,498.25,338.04,NA,NA,NA,2581988.84,2581988.84,NA,2645641.95,379068.7,26716.78,NA,40717,0,NA,0,0,NA,0
2017,"Riacho de Santana","BA","Autarquia",15264,NA,15566,946.08,788.4,8.6,NA,NA,NA,1324995.8,1324995.8,NA,1324995.8,31182.12,0,NA,0,0,NA,0,0,NA,0
2018,"Alto Alegre do Pindaré","MA","Sociedade de economia mista com administracao publica",8731,NA,10094,782.88,365.14,381.76,NA,NA,NA,1166994.98,1166994.98,NA,1129137.31,309994.48,0,NA,0,0,NA,0,0,NA,0
2019,"Barão de Grajaú","MA","Sociedade de economia mista com administracao publica",9888,NA,10905,1265.6,518.78,971.18,NA,NA,NA,1882144.33,1882144.33,NA,1706794.27,540184.18,265517.59,NA,265517.59,0,NA,0,0,NA,0
2020,"Barra do Corda","MA","Sociedade de economia mista com administracao publica",34202,NA,55178,4241.85,1566.2,3567.08,NA,NA,NA,7049947.41,7049947.41,NA,4370884.68,1527341.53,29615.99,NA,60117.55,0,NA,0,0,NA,0
2018,"Bom Jardim","MA","Sociedade de economia mista com administracao publica",12263,NA,17387,1315.13,388.13,842.81,NA,NA,NA,890521.36,890521.36,NA,812842.26,658413.35,0,NA,0,0,NA,0,0,NA,0
2017,"Bom Jesus das Selvas","MA","Sociedade de economia mista com administracao publica",2832,NA,16177,115.02,0,NA,NA,NA,NA,62360.24,0,NA,15500.71,39696.05,0,NA,0,0,NA,0,0,NA,0
2021,"Bom Lugar","MA","Administracao publica direta",4678,NA,4678,500,0,NA,NA,NA,NA,0,0,NA,0,250000,NA,NA,NA,0,NA,0,0,NA,0
2018,"Cantanhede","MA","Sociedade de economia mista com administracao publica",7068,NA,13861,2971.35,305.24,1174.55,NA,NA,NA,1077966.77,1077966.77,NA,1108617.76,894613.48,0,NA,0,0,NA,0,0,NA,0
2021,"Lagoa do Mato","MA","Administracao publica direta",10940,NA,4594,1935.33,0,1089.1,NA,NA,NA,0,0,NA,0,479214.4,NA,NA,NA,0,NA,0,0,NA,0
2021,"Nova Colinas","MA","Administracao publica direta",3000,NA,2474,230,0,NA,NA,NA,NA,0,0,NA,0,142498.78,NA,NA,NA,0,NA,0,0,NA,NA
2019,"Pastos Bons","MA","Autarquia",17300,NA,13264,890,598,NA,NA,NA,NA,1566706.12,1566706.12,NA,1566706.12,943099.4,0,NA,0,0,NA,0,0,NA,0
2020,"Paulo Ramos","MA","Sociedade de economia mista com administracao publica",1755,NA,11357,465,70.26,527.61,NA,NA,NA,264194.24,264194.24,NA,174349.5,309953.8,13615.48,NA,18712.27,0,NA,0,0,NA,0
2019,"Primeira Cruz","MA","Sociedade de economia mista com administracao publica",3731,NA,4707,447.68,104.29,211.92,NA,NA,NA,280175.62,280175.62,NA,150500.05,133810.62,28665.31,NA,28665.31,0,NA,0,0,NA,0
2018,"Riachão","MA","Sociedade de economia mista com administracao publica",10222,NA,10222,1087,543.32,388.06,NA,NA,NA,1673167.11,1673167.11,NA,1426060.62,314322.91,0,NA,0,0,NA,0,0,NA,0
2020,"Santa Luzia","MA","Sociedade de economia mista com administracao publica",24206,NA,25386,2482.44,946.28,1803.05,NA,NA,NA,3778704.63,3778704.63,NA,2974579.92,1034709.77,17332.04,NA,35182.34,0,NA,0,0,NA,0
2021,"Santana do Maranhão","MA","Administracao publica direta",8165,NA,2165,367.63,0,41,NA,NA,NA,0,0,NA,0,40476,NA,NA,NA,0,NA,0,NA,NA,NA
2018,"Santa Rita","MA","Sociedade de economia mista com administracao publica",14707,NA,17237,1516.95,198.36,497.71,NA,NA,NA,198.36,198.36,NA,603.04,516840.62,0,NA,0,0,NA,0,0,NA,0
2019,"São Luís Gonzaga do Maranhão","MA","Sociedade de economia mista com administracao publica",5314,NA,7388,715.72,0,386.31,NA,NA,NA,0,0,NA,65.77,249415.55,50888.72,NA,50888.72,0,NA,0,0,NA,0
2018,"São Raimundo das Mangabeiras","MA","Sociedade de economia mista com administracao publica",8528,NA,13452,972.28,158.36,392.44,NA,NA,NA,1178.16,1178.16,NA,49504.6,257799.62,0,NA,0,0,NA,0,0,NA,0
2018,"Urbano Santos","MA","Sociedade de economia mista com administracao publica",4689,NA,23173,889.18,141.32,295.18,NA,NA,NA,427341.21,427341.21,NA,209189.01,210528.73,833.99,NA,833.99,0,NA,0,0,NA,0
2021,"Assunção do Piauí","PI","Administracao publica direta",4000,NA,3547,1200,100,8100,NA,NA,NA,14500,14500,NA,14504,8000,NA,NA,NA,0,NA,0,0,NA,0
2020,"Barras","PI","Sociedade de economia mista com administracao publica",22853,NA,23278,1311.44,978.43,779.71,NA,NA,NA,3950786.02,3950786.02,NA,4643967.5,452005.37,0,NA,1939200.19,0,NA,0,0,NA,0
2018,"Barras","PI","Sociedade de economia mista com administracao publica",21660,NA,23158,1271.95,918.93,540.74,NA,NA,NA,2632009.59,2632009.59,NA,4114944.13,314081.14,95928,NA,1415876.23,0,NA,0,0,NA,0
2021,"Campinas do Piauí","PI","Sociedade de economia mista com administracao publica",2342,NA,1881,157.37,114.95,168.02,NA,NA,NA,495275.82,495275.82,NA,487952.97,148015.3,0,NA,7507.85,0,NA,0,0,NA,0
2018,"Castelo do Piauí","PI","Sociedade de economia mista com administracao publica",13762,NA,12342,1065.69,605.46,460.5,NA,NA,NA,2012912.49,2012912.49,NA,2196258.62,352718.7,0,NA,1822.87,0,NA,0,0,NA,0
2018,"Colônia do Piauí","PI","Sociedade de economia mista com administracao publica",3472,NA,2722,249.66,155.25,93.34,NA,NA,NA,536580.42,536580.42,NA,664680.55,56218.52,0,NA,443.48,0,NA,0,0,NA,0
2021,"Dom Expedito Lopes","PI","Sociedade de economia mista com administracao publica",5192,NA,3774,247.1,243.77,220.22,NA,NA,NA,1032001.39,1032001.39,NA,1085278.09,214824.79,0,NA,16698.55,0,NA,0,0,NA,0
2018,"Jacobina do Piauí","PI","Sociedade de economia mista com administracao publica",2720,NA,1030,153.2,120.13,34.86,NA,NA,NA,391977.1,391977.1,NA,448786.35,27847.25,0,NA,392.41,0,NA,0,0,NA,0
2020,"Luís Correia","PI","Sociedade de economia mista com administracao publica",26504,NA,13550,4662.95,960.18,725.32,NA,NA,NA,4040898.2,4040898.2,NA,4096892.17,464674.57,0,NA,21521.63,0,NA,0,0,NA,0
2018,"Nazaré do Piauí","PI","Sociedade de economia mista com administracao publica",3400,NA,3520,252.77,172.18,202.19,NA,NA,NA,650487.07,650487.07,NA,642142.3,152882.49,0,NA,457.1,0,NA,0,0,NA,0
2020,"Wall Ferraz","PI","Sociedade de economia mista com administracao publica",1924,NA,1218,115.06,79.61,27.01,NA,NA,NA,296448.59,296448.59,NA,298686.19,25024.43,0,NA,1868.27,0,NA,0,0,NA,0
2011,"Buriti Bravo","MA","Sociedade de economia mista com administracao publica",14292,NA,17097,2310.8,558.58,754.28,NA,NA,NA,715973.57,715973.57,NA,701797.93,110993.6,0,NA,0,0,NA,0,0,NA,0
2011,"Chapadinha","MA","Sociedade de economia mista com administracao publica",31229,NA,53548,2429.84,1388,1424.79,NA,NA,NA,2150715.77,2150715.77,NA,2054586.15,1174389.8,0,NA,0,0,NA,0,0,NA,0
2011,"Fortaleza dos Nogueiras","MA","Sociedade de economia mista com administracao publica",2211,NA,7396,193.25,92.22,165.55,NA,NA,NA,130884.8,130884.8,NA,124289.74,118281.44,0,NA,0,0,NA,0,0,NA,0
2011,"Governador Luiz Rocha","MA","Sociedade de economia mista com administracao publica",2259,NA,5232,432,92.75,91.67,NA,NA,NA,76500.81,76500.81,NA,80162,179998.02,0,NA,0,0,NA,0,0,NA,0
2011,"São Luís Gonzaga do Maranhão","MA","Sociedade de economia mista com administracao publica",6002,NA,7817,580.61,42.41,418.96,NA,NA,NA,30766.83,30766.83,NA,4882.65,51747.18,0,NA,0,0,NA,0,0,NA,0
2012,"Ibicaraí","BA","Autarquia",23560,NA,17360,1630.43,1220.44,406.6,NA,NA,NA,1426055.43,1426055.43,NA,1426055.43,100415.32,10880,NA,10880,0,NA,0,0,NA,0
2013,"Sebastião Laranjeiras","BA","Administracao publica direta",10723,NA,4464,1420,0,286.78,NA,NA,NA,0,0,NA,0,115320,NA,NA,NA,0,NA,0,0,NA,0
2015,"Colinas","MA","Sociedade de economia mista com administracao publica",18426,NA,26317,1522,824.22,1431.53,NA,NA,NA,2033695.82,2033695.82,NA,1435442.5,576701.91,0,NA,0,0,NA,0,0,NA,0
2016,"Dom Pedro","MA","Sociedade de economia mista com administracao publica",11097,NA,15406,2640.71,547.33,1702.52,NA,NA,NA,1530821.37,1530821.37,NA,1103998.08,610767.91,0,NA,0,0,NA,0,0,NA,0
2016,"Gonçalves Dias","MA","Sociedade de economia mista com administracao publica",7805,NA,7815,680.21,364.13,559.81,NA,NA,NA,983645.08,983645.08,NA,866849.98,247872.42,0,NA,0,0,NA,0,0,NA,0
2012,"Matinha","MA","Sociedade de economia mista com administracao publica",2248,NA,9046,236.05,90.02,158.64,NA,NA,NA,161143.55,161143.55,NA,147206.06,127662.84,34505.85,NA,34505.85,0,NA,0,0,NA,0
2012,"Paço do Lumiar","MA","Autarquia",31456,NA,82710,3920,3920,171,NA,NA,NA,1855660,1855660,NA,1350000,908965,123050,NA,269100,0,NA,0,0,NA,0
2016,"Santo Antônio dos Lopes","MA","Sociedade de economia mista com administracao publica",5712,NA,5712,1254.56,360.16,407.93,NA,NA,NA,1004605.12,1004605.12,NA,1036288.2,284081.54,0,NA,0,0,NA,0,0,NA,0
2013,"São João Batista","MA","Sociedade de economia mista com administracao publica",1504,NA,5406,349.45,13.95,248.92,NA,NA,NA,34626.1,34626.1,NA,22757.25,92442.16,7864,NA,7864,0,NA,0,0,NA,0
2016,"Satubinha","MA","Sociedade de economia mista com administracao publica",1677,NA,4160,186.89,60.16,906.21,NA,NA,NA,150683.36,150683.36,NA,118922.82,1862.58,0,NA,15334.17,0,NA,0,0,NA,0
2014,"Buriti dos Montes","PI","Administracao publica direta",5642,NA,2479,1206,0,NA,NA,NA,NA,0,0,NA,0,213319.52,NA,NA,NA,0,NA,0,0,NA,0
2013,"Capitão de Campos","PI","Sociedade de economia mista com administracao publica",4798,NA,6474,314.78,196.17,148.37,NA,NA,NA,503463.89,503463.89,NA,523723.91,65238.31,0,NA,0,0,NA,0,0,NA,0
2012,"Coronel José Dias","PI","Sociedade de economia mista com administracao publica",1465,NA,1498,140.38,103.29,76.65,NA,NA,NA,256474.82,256474.82,NA,272946.61,244.15,0,NA,0,0,NA,0,0,NA,0
2013,"Jerumenha","PI","Sociedade de economia mista com administracao publica",2430,NA,2476,339.5,118.52,216.79,NA,NA,NA,294118.32,294118.32,NA,399094.66,94736.26,0,NA,0,0,NA,0,0,NA,0
2016,"José de Freitas","PI","Sociedade de economia mista com administracao publica",26606,NA,22390,1591.87,1023.48,1125.87,NA,NA,NA,3007828.65,3007828.65,NA,3030610.02,573036.33,0,NA,0,0,NA,0,0,NA,0
2012,"Júlio Borges","PI","Sociedade de economia mista com administracao publica",1173,NA,1638,150.2,52.87,268.4,NA,NA,NA,130520.39,130520.39,NA,174306.39,160454.9,0,NA,0,0,NA,0,0,NA,0
2016,"São Luis do Piauí","PI","Sociedade de economia mista com administracao publica",953,NA,825,65.4,47.34,48.06,NA,NA,NA,138268.46,138268.46,NA,127881.89,28796.02,0,NA,0,0,NA,0,0,NA,0
2016,"Wall Ferraz","PI","Sociedade de economia mista com administracao publica",1826,NA,1194,99.54,77.01,51.72,NA,NA,NA,214635.95,214635.95,NA,209075.48,32890.42,0,NA,0,0,NA,0,0,NA,0
2022,"Contendas do Sincorá","BA","Sociedade de economia mista com administracao publica",2131,NA,NA,141.6,121.41,97.81,NA,NA,NA,655939.4,655939.4,NA,655135.46,39238.88,13658.71,NA,20689.31,0,NA,0,0,NA,0
2022,"Ibitiara","BA","Organizacao social",4412,NA,NA,164.91,120.58,NA,NA,NA,NA,247689.9,247689.9,NA,260712.95,78309.3,10438.91,NA,10438.91,0,NA,0,NA,NA,NA
2022,"Itamari","BA","Sociedade de economia mista com administracao publica",5162,NA,NA,240.37,204.44,457.09,NA,NA,NA,1049394.76,1049394.76,NA,1116909.43,276354.05,159055.44,NA,168961,0,NA,0,0,NA,0
2022,"Jussiape","BA","Organizacao social",781,NA,NA,62.5,25.56,NA,NA,NA,NA,43833.84,43833.84,NA,46138.54,9788.66,1304.86,NA,1304.86,0,NA,0,NA,NA,NA
2022,"Poções","BA","Sociedade de economia mista com administracao publica",39360,NA,NA,1985.67,1697.59,1135.32,NA,NA,NA,9817760.21,9817760.21,NA,9726374.82,447716.35,1003792.79,NA,1091249.24,0,NA,0,0,NA,0
2022,"Governador Archer","MA","Sociedade de economia mista com administracao publica",5260,NA,NA,425.9,196.44,225.55,NA,NA,NA,743611.57,743611.57,NA,651124.04,178375.15,10258.9,NA,12412.6,0,NA,0,0,NA,0
2022,"Presidente Sarney","MA","Administracao publica direta",4811,NA,NA,70,45,0,NA,NA,NA,45627.46,45627.46,NA,23081.71,0,NA,NA,NA,0,NA,0,0,NA,0
2022,"Rosário","MA","Sociedade de economia mista com administracao publica",477,NA,NA,139.88,15.5,17.68,NA,NA,NA,51625.8,51625.8,NA,19038.87,13094.48,3369.37,NA,4076.72,0,NA,0,0,NA,0
2022,"Alvorada do Gurguéia","PI","Administracao publica direta",5200,NA,NA,542,525,53,NA,NA,NA,169000,169000,NA,171000,32450,NA,NA,NA,0,NA,0,0,NA,0
2022,"Canto do Buriti","PI","Sociedade de economia mista com administracao publica",13530,NA,NA,1350.01,809.54,615.21,NA,NA,NA,4130422.92,4130422.92,NA,4266373.61,471768.41,0,NA,65644.21,0,NA,0,0,NA,0
2022,"Nazaré do Piauí","PI","Sociedade de economia mista com administracao publica",2780,NA,NA,270.33,161.76,219.27,NA,NA,NA,828837.67,828837.67,NA,711017.07,189996.31,0,NA,10940.01,0,NA,0,0,NA,0
2022,"Santana do Piauí","PI","Sociedade de economia mista com administracao publica",2158,NA,NA,157.65,107.38,219.38,NA,NA,NA,474397.65,474397.65,NA,490184.17,197109.9,0,NA,7542.18,0,NA,0,0,NA,0
2022,"Santa Rosa do Piauí","PI","Sociedade de economia mista com administracao publica",4037,NA,NA,316.29,225.58,149.85,NA,NA,NA,1036586.34,1036586.34,NA,1008204.42,130650.24,85885.88,NA,101398.54,0,NA,0,0,NA,0
2022,"São Gonçalo do Piauí","PI","Sociedade de economia mista com administracao publica",4161,NA,NA,324.47,204.65,151.37,NA,NA,NA,935104.46,935104.46,NA,885467.81,126895.83,0,NA,13624.18,0,NA,0,0,NA,0
2021,"Ibicuí","BA","Sociedade de economia mista com administracao publica",12313,NA,12326,464.86,492.3,199.4,NA,NA,NA,2423708.11,2423708.11,NA,2414337.73,129350.92,592385.22,NA,603499.63,0,NA,0,0,NA,0
2021,"Mairi","BA","Sociedade de economia mista com administracao publica",11075,NA,10660,602.49,422.41,468.19,NA,NA,NA,2071940.56,2071940.56,NA,2195850.83,420261.17,347502.75,NA,413695.28,0,NA,0,0,NA,0
2021,"Mundo Novo","BA","Sociedade de economia mista com administracao publica",19753,NA,15097,134.51,559.67,202.03,NA,NA,NA,2659821.49,2659821.49,NA,2673313.6,830780.63,321004.3,NA,337874.68,0,NA,0,0,NA,0
2021,"Retirolândia","BA","Sociedade de economia mista com administracao publica",12244,NA,8134,0,423.03,1399.33,NA,NA,NA,2000085.25,2000085.25,NA,2002585.97,1026652.62,162832.7,NA,176604.76,0,NA,0,0,NA,0
2021,"Santa Bárbara","BA","Sociedade de economia mista com administracao publica",11818,NA,9536,1041.02,683.03,2046.27,NA,NA,NA,3223299.54,3223299.54,NA,3132719.61,1074630.94,3287177,NA,3509056.5,0,NA,0,0,NA,0
2018,"Bacabeira","MA","Sociedade de economia mista com administracao publica",8552,NA,3754,0,390.94,3.35,NA,NA,NA,1357113.85,1357113.85,NA,1131803.52,2829.52,217244.21,NA,217244.21,0,NA,0,0,NA,0
2017,"Bacabeira","MA","Sociedade de economia mista com administracao publica",8825,NA,3798,502,415.8,5.12,NA,NA,NA,1449579.82,1449579.82,NA,893749.24,3365.97,0,NA,0,0,NA,0,0,NA,0
2019,"Benedito Leite","MA","Sociedade de economia mista com administracao publica",3064,NA,2897,855.47,206.01,274.52,NA,NA,NA,728064.18,728064.18,NA,723345.25,181244.7,54776.43,NA,54776.43,0,NA,0,0,NA,0
2019,"Cantanhede","MA","Sociedade de economia mista com administracao publica",6958,NA,13939,2484,298.26,1535.84,NA,NA,NA,1286437.49,1286437.49,NA,990023.05,889667.94,159052.5,NA,159052.5,0,NA,0,0,NA,0
2020,"Magalhães de Almeida","MA","Administracao publica direta",20000,NA,10208,1100,0,310.34,NA,NA,NA,0,0,NA,0,180000,NA,NA,NA,0,NA,0,0,NA,0
