"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
"2019","Sobradinho","BA","Empresa publica",NA,18977,21085,NA,NA,NA,9.2,0,818,2306791.79,NA,342140.87,2419027.11,225070,NA,0,0,NA,0,0,NA,0,0
"2020","Sobradinho","BA","Empresa publica",NA,20954,21123,NA,NA,NA,1063,0,859,2958828.27,NA,448250.25,3291493.92,559675.36,NA,0,0,NA,0,0,NA,0,0
"2021","Sobradinho","BA","Empresa publica",NA,20995,21160,NA,NA,NA,NA,0,1007.91,3205120.2,NA,541785.38,3584849.05,772283.13,NA,0,0,NA,0,0,NA,0,0
"2022","Sobradinho","BA","Empresa publica",NA,21400,NA,NA,NA,NA,13.16,0,1039.91,3761367.06,NA,636648.16,4220317.76,681929.9,NA,0,0,NA,0,0,NA,0,0
"2017","Tanhaçu","BA","Administracao publica direta",NA,4000,8829,NA,NA,NA,NA,0,0,0,NA,0,0,12000,NA,NA,NA,NA,0,22000,NA,NA,NA
"2018","Tanhaçu","BA","Administracao publica direta",NA,4500,8457,NA,NA,NA,NA,0,0,0,NA,0,0,13000,NA,NA,NA,NA,30000,70000,NA,NA,NA
"2019","Tanhaçu","BA","Administracao publica direta",NA,4800,8452,NA,NA,NA,NA,0,0,0,NA,0,0,15000,NA,NA,NA,NA,40000,95000,NA,NA,NA
"2020","Tanhaçu","BA","Administracao publica direta",NA,4800,8447,NA,NA,NA,NA,0,0,0,NA,0,0,15000,NA,NA,NA,NA,40000,95000,NA,NA,NA
"2021","Tanhaçu","BA","Administracao publica direta",NA,4800,8443,NA,NA,NA,1330,90,0,0,NA,0,0,40000,NA,NA,NA,NA,42000,100000.01,NA,0,0
"2022","Tanhaçu","BA","Administracao publica direta",NA,3547,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2011","Taperoá","BA","Autarquia",NA,7409,8826,NA,NA,NA,0,0,0,957257.68,NA,0,957257.68,81497.99,NA,115500,266677.69,NA,115500,266677.69,NA,0,0
"2012","Taperoá","BA","Autarquia",NA,7409,8923,NA,NA,NA,0,0,0,1065679.63,NA,0,1065679.63,102108.71,NA,0,48813.02,NA,94156.15,142969.17,NA,0,0
"2013","Taperoá","BA","Autarquia",NA,7409,9528,NA,NA,NA,0,0,0,1321820.8,NA,0,1321820.8,112548.21,NA,0,77154.43,NA,0,77154.43,NA,0,0
"2014","Taperoá","BA","Autarquia",NA,7409,9720,NA,NA,NA,0,0,0,1603769.53,NA,0,1603769.53,131183.91,NA,0,164164.49,NA,0,0,NA,0,0
"2015","Taperoá","BA","Autarquia",NA,7049,9815,NA,NA,NA,0,0,0,1651934.34,NA,0,1651934.34,136764.07,NA,0,73112.54,NA,0,0,NA,0,0
"2016","Taperoá","BA","Autarquia",NA,7200,9904,NA,NA,NA,0,0,0,1796514.98,NA,0,1796514.98,130224.15,NA,0,30761.36,NA,0,0,NA,0,0
"2017","Taperoá","BA","Autarquia",NA,7200,9988,NA,NA,NA,0,0,0,1907637.62,NA,0,1907637.62,137977.41,NA,0,55254.53,NA,0,0,NA,0,0
"2018","Taperoá","BA","Autarquia",NA,7200,9721,NA,NA,NA,0,0,0,1984639.68,NA,0,1984639.68,165582.47,NA,0,26876.73,NA,0,0,NA,0,0
"2019","Taperoá","BA","Autarquia",NA,7200,9807,NA,NA,NA,0,0,0,2180678.88,NA,0,2180678.88,213479.17,NA,0,48721,NA,0,0,NA,0,0
"2020","Taperoá","BA","Autarquia",NA,7200,9891,NA,NA,NA,0,0,0,2249608.74,NA,0,2249608.74,208175.2,NA,0,14412.7,NA,0,0,NA,0,0
"2021","Taperoá","BA","Autarquia",NA,7200,9969,NA,NA,NA,0,0,0,2351007.92,NA,0,2351007.9,267986.09,NA,0,9325,NA,0,0,NA,NA,NA
"2022","Taperoá","BA","Autarquia",NA,7200,NA,NA,NA,NA,0,0,0,2733069.22,NA,0,2733069.22,314262.32,NA,0,19151,NA,0,0,NA,0,0
"2011","Tapiramutá","BA","Administracao publica direta",NA,4000,12752,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,30000,340000,NA,0,0
"2012","Tapiramutá","BA","Administracao publica direta",NA,6500,12721,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,1e+05,305000,NA,0,0
"2013","Tapiramutá","BA","Administracao publica direta",NA,7000,13426,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2014","Tapiramutá","BA","Administracao publica direta",NA,7000,13478,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2015","Tapiramutá","BA","Administracao publica direta",NA,7000,13467,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2016","Tapiramutá","BA","Administracao publica direta",NA,7120,13820,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2017","Tapiramutá","BA","Administracao publica direta",NA,7150,13813,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2018","Tapiramutá","BA","Administracao publica direta",NA,7230,13194,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2019","Tapiramutá","BA","Administracao publica direta",NA,7350,13166,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,150000,NA,NA,NA
"2020","Tapiramutá","BA","Administracao publica direta",NA,7620,13139,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,2e+05,NA,NA,NA
"2021","Tapiramutá","BA","Administracao publica direta",NA,7668,13111,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,150000,NA,NA,NA
"2022","Tapiramutá","BA","Administracao publica direta",NA,7668,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,1e+05,NA,NA,NA
"2020","Tasso Fragoso","MA","Administracao publica direta",NA,2000,5117,NA,NA,NA,12,250,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2021","Tasso Fragoso","MA","Administracao publica direta",NA,2060,5152,NA,NA,NA,12,250,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2022","Tasso Fragoso","MA","Administracao publica direta",NA,2120,NA,NA,NA,NA,12,252.5,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2011","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,4891,131477,NA,NA,NA,0,199.97,209.78,13134370,NA,188362,13676898,902522,NA,2738000,2738000,NA,NA,NA,NA,NA,NA
"2012","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,12207,133617,NA,NA,NA,51.01,254.88,269.36,15255989.66,NA,356778.16,15411034.6,1011253.33,NA,25021000,NA,NA,NA,NA,NA,NA,NA
"2013","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,13207,143320,NA,NA,NA,119.39,520.69,513.74,17346703.9,NA,802897.89,17962230.26,850686.1,NA,55622918.83,57888710.58,NA,NA,NA,NA,NA,NA
"2014","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,21460,145445,NA,NA,NA,302.29,733.62,731.55,18802818.38,NA,1280170.38,19308684.27,1069160.42,NA,4648602.98,6059629.65,NA,NA,NA,NA,NA,NA
"2015","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,32779,147449,NA,NA,NA,410.23,1135.93,1192.37,22079792.31,NA,2655017.66,22131373.51,1435608.5,NA,1794142.96,4301561.51,NA,NA,NA,NA,0,0
"2016","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,46517,149326,NA,NA,NA,305.63,1510.1,1628.85,24320323.72,NA,3839627.63,24281440.78,1320505.27,NA,2882160.44,5744128.47,NA,NA,NA,NA,0,0
"2017","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,64631,151080,NA,NA,NA,491.59,2513.99,2290.61,29148665.26,NA,7142454.08,28586236.7,1440017.95,NA,2734465.45,4410521.31,NA,NA,NA,NA,0,0
"2018","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,66972,148048,NA,NA,NA,519,2873.41,2323.1,32396384.61,NA,8784313.28,32436100.79,1610690.13,NA,2610446.04,2983495.58,NA,NA,NA,NA,0,0
"2019","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,71654,149956,NA,NA,NA,792.92,2768.12,2601.06,36133130.33,NA,10550825.07,35154903.81,1876180.92,NA,3296417.12,3419565.53,NA,NA,NA,NA,NA,NA
"2020","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,88417,151779,NA,NA,NA,1105.6,2931.83,2805.6,37120476.78,NA,11291549.92,35595427.98,1772568.57,NA,4696752.64,7258233.15,NA,NA,NA,NA,NA,NA
"2021","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,91823,153509,NA,NA,NA,1081.09,3107.51,2982.19,38763954.25,NA,12089310.74,38430068.91,2573371.12,NA,6742872.37,9632167.58,NA,0,0,NA,0,0
"2022","Teixeira de Freitas","BA","Sociedade de economia mista com administracao publica",NA,85689,NA,NA,NA,NA,1644.1,3367.16,3152.19,43711132.03,NA,14273189.52,43135475.88,3555169.71,NA,3773261.85,7842280.9,NA,0,0,NA,0,0
"2011","Teofilândia","BA","Administracao publica direta",NA,3000,6708,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2015","Teofilândia","BA","Administracao publica direta",NA,2400,7168,NA,NA,NA,1,0,0,4024.77,NA,1457.54,5673.45,576.98,NA,NA,NA,NA,1457.54,57829.79,NA,NA,NA
"2016","Teofilândia","BA","Administracao publica direta",NA,4000,7264,NA,NA,NA,1,0,0,4120.77,NA,1510.54,5673.45,576.98,NA,NA,NA,NA,1578.25,60626.1,NA,NA,NA
"2017","Teofilândia","BA","Administracao publica direta",NA,4000,7283,NA,NA,NA,0,0,0,0,NA,0,0,576,NA,NA,NA,NA,0,0,NA,NA,NA
"2018","Teofilândia","BA","Administracao publica direta",NA,4200,7003,NA,NA,NA,50,0,0,0,NA,0,0,776,NA,NA,NA,NA,0,0,NA,NA,NA
"2019","Teofilândia","BA","Administracao publica direta",NA,4350,7015,NA,NA,NA,50,0,0,0,NA,0,0,789,NA,NA,NA,NA,0,0,NA,NA,NA
"2020","Teofilândia","BA","Administracao publica direta",NA,4450,7026,NA,NA,NA,50,0,0,0,NA,0,0,874,NA,NA,NA,NA,0,0,NA,0,0
"2021","Teofilândia","BA","Administracao publica direta",NA,4450,7037,NA,NA,NA,50,0,0,0,NA,0,0,884,NA,NA,NA,NA,0,0,NA,0,0
"2022","Teofilândia","BA","Administracao publica direta",NA,4465,NA,NA,NA,NA,NA,0,0,0,NA,0,0,898,NA,NA,NA,NA,0,0,NA,NA,NA
"2012","Teolândia","BA","Administracao publica direta",NA,5300,4821,NA,NA,NA,200,0,0,165000,NA,165000,0,10000,NA,NA,NA,NA,0,0,NA,0,0
"2018","Teolândia","BA","Administracao publica direta",NA,9250,5076,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,132400,NA,0,0
"2020","Teolândia","BA","Administracao publica direta",NA,5132,5132,NA,NA,NA,1,0,0,0,NA,0,0,1000,NA,NA,NA,NA,0,0,NA,0,0
"2011","Teresina","PI","Sociedade de economia mista com administracao publica",NA,131768,775225,NA,NA,NA,4181.78,6438.62,9284.19,138250154.59,NA,18977467.54,132791559.21,15988765.44,NA,12626173.43,23637864.76,NA,757184.02,3280197.22,NA,NA,NA
"2012","Teresina","PI","Sociedade de economia mista com administracao publica",NA,135540,782641,NA,NA,NA,3722.29,6120.03,9195.51,157290236.62,NA,21509853.41,141301772.48,18643398.28,NA,5587855.13,12071029.57,NA,1076239.15,4542402.26,NA,0,0
"2013","Teresina","PI","Sociedade de economia mista com administracao publica",NA,149513,788527,NA,NA,NA,3635.03,6310.33,9456.29,161950870.48,NA,22915173.1,162700061.57,13887026.67,NA,1692336.03,4944224.82,NA,1763060.13,4287865.3,NA,0,0
"2014","Teresina","PI","Sociedade de economia mista com administracao publica",NA,160691,792415,NA,NA,NA,2283.14,6714.08,9581.08,160486437.56,NA,24008657.19,176592924.83,15787417.58,NA,0,51747.19,NA,1098143.78,3593994.07,NA,362483.82,923258.17
"2015","Teresina","PI","Sociedade de economia mista com administracao publica",NA,168521,795851,NA,NA,NA,3822.11,6542.61,10300.72,170745261.86,NA,25197349.24,184213006.58,19819097.42,NA,660622.2,2449542.19,NA,1983741.16,3013173.98,NA,0,0
"2016","Teresina","PI","Sociedade de economia mista com administracao publica",NA,199083,798854,NA,NA,NA,5055.08,6439.77,10335.29,191755286.33,NA,28847121.49,191029765.73,22760128.17,NA,81209.76,1713520.49,NA,0,456135.28,NA,0,0
"2017","Teresina","PI","Sociedade de economia mista com administracao publica",NA,156469,801463,NA,NA,NA,34755.54,7454.18,10951.92,201668607.91,NA,29450210.65,187320157.37,25280489.87,NA,918118.92,29329086.98,NA,0,0,NA,0,0
"2018","Teresina","PI","Empresa privada",NA,252000,812063,NA,NA,NA,480.71,8212.87,11757.72,208347128.52,NA,31123638.79,191837424.16,31608691.91,NA,17522410.96,94532760.49,NA,0,0,NA,0,0
"2019","Teresina","PI","Empresa privada",NA,293989,815271,NA,NA,NA,4122.41,10733.89,12394,251183111.15,NA,46001831.76,237663875.92,37852484.19,NA,13449304.34,113710952.15,NA,0,0,NA,0,0
"2020","Teresina","PI","Empresa privada",NA,310235,818316,NA,NA,NA,3801.12,10374.53,12799.56,273119942.56,NA,48922762.76,260118374.3,34194657.68,NA,6824035.1,88637411.99,NA,0,0,NA,0,0
"2021","Teresina","PI","Empresa privada",NA,337943,821192,NA,NA,NA,4371.4,10760.2,13552.2,307349485,NA,64097697,285750445,38108584,NA,25256326,105421638,NA,0,0,NA,0,0
"2022","Teresina","PI","Empresa privada",NA,355725,NA,NA,NA,NA,5554.82,12869.79,14657.53,356958841,NA,81338410,352127110,38722179.42,NA,25539687.74,106468577.36,NA,0,0,NA,0,0
"2018","Timon","MA","Empresa privada",NA,2762,146010,NA,NA,NA,7.46,33.14,43.27,26728557.15,NA,70690.3,27797635.59,4723558.34,NA,774525.65,6867612.65,NA,0,0,NA,0,0
"2019","Timon","MA","Empresa privada",NA,3317,146996,NA,NA,NA,22,210,131,29169595.88,NA,228898.42,30403470.89,5629042.31,NA,451843.04,7432824.84,NA,0,0,NA,0,0
"2020","Timon","MA","Empresa privada",NA,5412,147965,NA,NA,NA,37.53,242.64,207.81,32242625.69,NA,442376.85,31369044.61,5853179.27,NA,2443087.94,11964493.18,NA,0,0,NA,0,0
"2021","Timon","MA","Empresa privada",NA,5446,148917,NA,NA,NA,32.38,229.07,213.99,33935060.88,NA,469085.37,32924596.96,6412635.91,NA,24195762.08,32372357.15,NA,0,0,NA,0,0
"2022","Timon","MA","Empresa privada",NA,58009,NA,NA,NA,NA,54.3,264.7,745.9,40269932.03,NA,2783205.85,40557010.27,6152245.11,NA,33661815.54,43627542.9,NA,0,0,NA,0,0
"2018","Trizidela do Vale","MA","Administracao publica direta",NA,15796,18671,NA,NA,NA,NA,1,0,300,NA,300,200,125098.95,NA,NA,NA,NA,3000,20000,NA,NA,NA
"2019","Trizidela do Vale","MA","Administracao publica direta",NA,19700,18768,NA,NA,NA,NA,1,0,300,NA,300,200,125098.95,NA,NA,NA,NA,3000,20000,NA,0,0
"2011","Tucano","BA","Sociedade de economia mista com administracao publica",NA,10165,22025,NA,NA,NA,78.27,277.27,349.52,2700181,NA,473435,2718619,234272,NA,22000,154000,NA,NA,NA,NA,NA,NA
"2012","Tucano","BA","Sociedade de economia mista com administracao publica",NA,10667,22090,NA,NA,NA,80.14,350.77,439.74,3422667.14,NA,778570.67,3276175.09,213656.36,NA,416000,NA,NA,NA,NA,NA,NA,NA
"2013","Tucano","BA","Sociedade de economia mista com administracao publica",NA,10539,23426,NA,NA,NA,75.65,336.26,457.47,3860180.65,NA,918287.84,3643075.68,193133.65,NA,0,65048.15,NA,NA,NA,NA,NA,NA
"2014","Tucano","BA","Sociedade de economia mista com administracao publica",NA,10599,23513,NA,NA,NA,71.57,374.06,476.21,4254300.45,NA,1033136.33,4556704.3,214397.83,NA,32171.71,602147.14,NA,NA,NA,NA,NA,NA
"2015","Tucano","BA","Sociedade de economia mista com administracao publica",NA,11234,23365,NA,NA,NA,88.03,386.73,461.1,4707268.04,NA,1166800.17,4687143.56,286918.2,NA,4541.54,10888.61,NA,NA,NA,NA,0,0
"2016","Tucano","BA","Sociedade de economia mista com administracao publica",NA,11420,21943,NA,NA,NA,107.52,403.42,498.87,5261063.85,NA,1304723.31,4956481.23,291160.72,NA,3894.53,37454.47,NA,NA,NA,NA,0,0
"2017","Tucano","BA","Sociedade de economia mista com administracao publica",NA,11552,22009,NA,NA,NA,92.32,424.31,423.75,5950899.23,NA,1509381.63,5815796.92,287857.29,NA,33869.17,38891.43,NA,NA,NA,NA,0,0
"2018","Tucano","BA","Sociedade de economia mista com administracao publica",NA,12626,21183,NA,NA,NA,93,464.63,449.84,6629415.45,NA,1749244.83,6671873.99,311964.98,NA,81361.78,81361.78,NA,NA,NA,NA,0,0
"2019","Tucano","BA","Sociedade de economia mista com administracao publica",NA,12687,21233,NA,NA,NA,9.57,428.36,479.78,7208361.3,NA,1957162.92,7122834.46,347152.38,NA,30906.18,45358.83,NA,NA,NA,NA,NA,NA
"2020","Tucano","BA","Sociedade de economia mista com administracao publica",NA,9410,21279,NA,NA,NA,130.17,430.6,499.27,7447053.8,NA,1967099.2,8020114.41,613322.62,NA,199422.81,780297.33,NA,NA,NA,NA,NA,NA
"2021","Tucano","BA","Sociedade de economia mista com administracao publica",NA,9625,21323,NA,NA,NA,135.58,458.94,528.13,8265465.2,NA,2136951.94,8514861.04,755187.77,NA,302179.35,1587211.78,NA,0,0,NA,0,0
"2022","Tucano","BA","Sociedade de economia mista com administracao publica",NA,9397,NA,NA,NA,NA,143.1,522.34,537.95,9506115.39,NA,2426254.81,9637585.8,874160.37,NA,1072432.47,2064226.33,NA,0,0,NA,0,0
"2019","Tutóia","MA","Sociedade de economia mista com administracao publica",NA,1218,20829,NA,NA,NA,3.78,0,13.08,163914.78,NA,39352.89,62611.36,190673.13,NA,0,6479.92,NA,0,0,NA,0,0
"2020","Tutóia","MA","Sociedade de economia mista com administracao publica",NA,1365,21019,NA,NA,NA,4.71,25.81,25.86,376948.28,NA,100665.63,184993.9,302403.27,NA,0,29583.5,NA,0,0,NA,0,0
"2021","Tutóia","MA","Sociedade de economia mista com administracao publica",NA,1365,21206,NA,NA,NA,2.64,43.22,16.61,374880.76,NA,96320.32,137966.52,380346.94,NA,0,24118.88,NA,NA,NA,NA,NA,NA
"2022","Tutóia","MA","Sociedade de economia mista com administracao publica",NA,1365,NA,NA,NA,NA,2.53,47.07,12.67,368065.84,NA,93197.16,128036.93,399802.42,NA,0,51176.38,NA,0,0,NA,0,0
"2011","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,4970,8812,NA,NA,NA,63.07,189.92,195.93,901313,NA,244185,988628,122523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5491,9253,NA,NA,NA,54.76,204.47,216.79,1059703.66,NA,298664.14,1083788.56,110954.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5234,9781,NA,NA,NA,69.23,193.18,223.34,1262424.56,NA,362891.22,1286001.71,82085.74,NA,15053.11,71493.31,NA,NA,NA,NA,NA,NA
"2014","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5414,9278,NA,NA,NA,62.34,192.13,242.66,1384390.68,NA,409684.07,1446053.8,74066.63,NA,16255.24,58248.06,NA,NA,NA,NA,NA,NA
"2015","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5359,9283,NA,NA,NA,53.19,189.93,242.84,1467572.35,NA,424185.98,1560257.11,108930.05,NA,2783.85,6674.44,NA,NA,NA,NA,0,0
"2016","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5563,9288,NA,NA,NA,55.73,197.54,250.75,1570304.52,NA,452765.15,1614620.03,96788.21,NA,2387.25,22326.33,NA,NA,NA,NA,0,0
"2017","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5447,9291,NA,NA,NA,47.33,205.9,195.92,1925305.81,NA,590148.44,1903767.68,93474.27,NA,0,0,NA,NA,NA,NA,0,0
"2018","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5656,8895,NA,NA,NA,46,230.76,192.73,2152424.58,NA,665450.26,2082104.82,106476.76,NA,0,0,NA,NA,NA,NA,0,0
"2019","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5478,8887,NA,NA,NA,99.83,184.01,194.76,2083436.1,NA,645166.48,2014673.43,141056.98,NA,0,113338.54,NA,NA,NA,NA,NA,NA
"2020","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5140,8879,NA,NA,NA,67.14,216.83,203.69,2411261.34,NA,733359.56,2420142.13,141185.2,NA,0,2508419.22,NA,NA,NA,NA,NA,NA
"2021","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5130,8871,NA,NA,NA,51.98,241.88,217.05,2642037.41,NA,806189.35,2639161.45,163105.88,NA,2505.65,1769822.93,NA,0,0,NA,0,0
"2022","Ubaíra","BA","Sociedade de economia mista com administracao publica",NA,5117,NA,NA,NA,NA,47.28,246.93,224.9,2956053.39,NA,933356.21,2949525.44,181017.55,NA,446551.35,707360.51,NA,0,0,NA,0,0
"2021","Umburanas","BA","Sociedade de economia mista com administracao publica",NA,4376,8647,NA,NA,NA,0,10.96,12.94,1660424.69,NA,213152.22,1650023.66,849499.92,NA,927.16,128364.82,NA,0,0,NA,0,0
"2022","Umburanas","BA","Sociedade de economia mista com administracao publica",NA,3806,NA,NA,NA,NA,0,142.14,164.14,2440199.68,NA,756093.88,2311499.09,690202.32,NA,487130.3,968781.83,NA,0,0,NA,0,0
"2011","Una","BA","Sociedade de economia mista com administracao publica",NA,1135,14676,NA,NA,NA,20.09,47.25,48.49,1263967,NA,52484,1341075,95984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Una","BA","Sociedade de economia mista com administracao publica",NA,1172,14333,NA,NA,NA,15.35,46.42,50.24,1472534.06,NA,66083.25,1503156.38,99830.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Una","BA","Sociedade de economia mista com administracao publica",NA,1108,14331,NA,NA,NA,15.28,48.51,49.6,1577445.71,NA,63968.24,1591163.52,85873.24,NA,372.37,94712.27,NA,NA,NA,NA,NA,NA
"2014","Una","BA","Sociedade de economia mista com administracao publica",NA,1281,14048,NA,NA,NA,19.16,44.97,53.19,1760252.55,NA,73290.01,1828402.32,94149.68,NA,8436.82,79488.16,NA,NA,NA,NA,NA,NA
"2015","Una","BA","Sociedade de economia mista com administracao publica",NA,1669,13780,NA,NA,NA,19.27,58.35,66.78,1994780.12,NA,97882.24,2023097.98,115368.08,NA,3151.65,7556.26,NA,NA,NA,NA,0,0
"2016","Una","BA","Sociedade de economia mista com administracao publica",NA,1654,13531,NA,NA,NA,16.98,69.53,77.79,2229043.45,NA,116706.14,2300101.48,107438.8,NA,2702.64,19876.47,NA,NA,NA,NA,0,0
"2017","Una","BA","Sociedade de economia mista com administracao publica",NA,1623,13298,NA,NA,NA,15.75,68.06,73.09,2401667.16,NA,132402.28,2393432.25,116404.38,NA,0,0,NA,NA,NA,NA,0,0
"2018","Una","BA","Sociedade de economia mista com administracao publica",NA,2127,12146,NA,NA,NA,20,87.35,71.23,2683199.48,NA,179092.25,2704342.59,130976.23,NA,0,0,NA,NA,NA,NA,0,0
"2019","Una","BA","Sociedade de economia mista com administracao publica",NA,2125,11846,NA,NA,NA,80.02,79.72,77.32,2857983.78,NA,205561.85,2816600.14,133895.63,NA,0,0,NA,NA,NA,NA,NA,NA
"2020","Una","BA","Sociedade de economia mista com administracao publica",NA,1802,11560,NA,NA,NA,20.26,85.7,86.42,3016446.84,NA,232343.49,2962565.67,151194.48,NA,52168.87,171514.5,NA,NA,NA,NA,NA,NA
"2021","Una","BA","Sociedade de economia mista com administracao publica",NA,1714,11288,NA,NA,NA,23.89,78.95,86.15,3067084.33,NA,224678.94,3004039.09,183772.3,NA,23829.6,255650.43,NA,0,0,NA,0,0
"2022","Una","BA","Sociedade de economia mista com administracao publica",NA,1770,NA,NA,NA,NA,20.26,75.4,80.84,3296470.18,NA,236133.37,3353197.22,205816.77,NA,64467.3,208398.67,NA,0,0,NA,0,0
"2018","União","PI","Sociedade de economia mista com administracao publica",NA,18858,21821,NA,NA,NA,104.82,401.27,686.35,4208236.38,NA,1230774.75,4367886.19,529473.96,NA,0,2530.66,NA,0,0,NA,0,0
"2019","União","PI","Sociedade de economia mista com administracao publica",NA,18858,21865,NA,NA,NA,127.49,420.02,640,4967920.05,NA,1769952.79,5210518.59,605276.32,NA,0,572.16,NA,0,0,NA,0,0
